date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:09:13	45074/45074	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Dec%202022%2002:09:13%20GMT	https://wp.w3layouts.com/dogscare/category/pets/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/category/pets/index.html	(from https://wp.w3layouts.com/dogscare/)
09:09:13	85578/85578	---M-Z	200	added ('OK')	application/javascript	etag:%2214e4a-5cad5e896288c-gzip%22	https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/js/jquery-2.2.4.min.js	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/js/jquery-2.2.4.min.js	(from https://wp.w3layouts.com/dogscare/)
09:09:13	41214/41214	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Dec%202022%2002:09:14%20GMT	https://wp.w3layouts.com/dogscare/category/uncategorized/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/category/uncategorized/index.html	(from https://wp.w3layouts.com/dogscare/)
09:09:13	50451/50451	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Dec%202022%2002:09:14%20GMT	https://wp.w3layouts.com/dogscare/2021/05/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/2021/05/index.html	(from https://wp.w3layouts.com/dogscare/)
09:09:13	1939/1939	---M-Z	200	added ('OK')	application/javascript	etag:%22793-5cad5e896288c-gzip%22	https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/js/demobar-script.js	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/js/demobar-script.js	(from https://wp.w3layouts.com/dogscare/)
09:09:14	121312/121312	---M-Z	200	added ('OK')	application/javascript	etag:%221d9e0-5c1932885d2b9-gzip%22	https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/js/smartphoto.js	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/js/smartphoto.js	(from https://wp.w3layouts.com/dogscare/)
09:09:14	40809/40809	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Dec%202022%2002:09:15%20GMT	https://wp.w3layouts.com/dogscare/2021/04/	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/2021/04/index.html	(from https://wp.w3layouts.com/dogscare/)
09:09:14	692/692	---M-Z	200	added ('OK')	application/javascript	etag:%222b4-5c1932885d2b9-gzip%22	https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/js/theme-change.js	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/js/theme-change.js	(from https://wp.w3layouts.com/dogscare/)
09:09:14	58072/58072	---M-Z	200	added ('OK')	application/javascript	etag:%22e2d8-5c1932885d2b9-gzip%22	https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/js/bootstrap.min.js	(from https://wp.w3layouts.com/dogscare/)
09:09:14	2976/2976	---M-Z	200	added ('OK')	application/javascript	etag:%22ba0-5c19328861139-gzip%22	https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/js/navigation.js?ver=1.0.0	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-content/themes/dogscare/js/navigation8a54.js	(from https://wp.w3layouts.com/dogscare/)
09:09:16	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-5c193288574f9%22	https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/fonts/fontawesome-webfont3e6e.eot	(from https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/css/style-liberty.css)
09:09:16	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-5c19328858499%22	https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/css/style-liberty.css)
09:09:16	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-5c193288574f9%22	https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/fonts/fontawesome-webfontd41d.eot	(from https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/css/style-liberty.css)
09:09:16	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-5c19328858499%22	https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/fonts/fontawesome-webfont3e6e.woff	(from https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/css/style-liberty.css)
09:09:17	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-5c19328858499%22	https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/css/style-liberty.css)
09:09:17	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226c7db-5c19328858499%22	https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/fonts/fontawesome-webfont3e6e.svg	(from https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/css/style-liberty.css)
09:09:17	1412/1412	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:18%20GMT	https://wp.w3layouts.com/dogscare/wp-json/wp/v2/pages/11	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/wp/v2/pages/11.json	(from https://wp.w3layouts.com/dogscare/about-page/)
09:09:17	2429/2429	---MCZ	200	added ('OK')	application/json	date:Wed,%2007%20Dec%202022%2002:09:18%20GMT	https://wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fdogscare%2Fabout-page%2F	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed2439.json	(from https://wp.w3layouts.com/dogscare/about-page/)
09:09:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Dec%202022%2002:09:19%20GMT	https://wp.w3layouts.com/dogscare/?p=11	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/index5757.html	(from https://wp.w3layouts.com/dogscare/about-page/)
09:09:18	2498/2498	---M-Z	200	added ('OK')	text/xml	date:Wed,%2007%20Dec%202022%2002:09:19%20GMT	https://wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp.w3layouts.com%2Fdogscare%2Fabout-page%2F&format=xml	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-json/oembed/1.0/embed5de0	(from https://wp.w3layouts.com/dogscare/about-page/)
09:09:18	295633/295633	---M--	200	added ('OK')	image/jpeg	etag:%22482d1-5c1932885c319%22	https://wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/images/inner.jpg	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/wp-content/themes/dogscare/assets/images/inner.jpg	(from https://wp.w3layouts.com/dogscare/about-page/)
09:09:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Dec%202022%2002:09:19%20GMT	https://wp.w3layouts.com/dogscare/about-page/services	C:/My%20Web%20Sites/webclone/wp.w3layouts.com/dogscare/about-page/services	(from https://wp.w3layouts.com/dogscare/about-page/)
